order_id,Customes_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_representative,staff_id,brand_name
1305,Earl Stanley,Elmhurst,NY,17-12-2017,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
1306,Jeanice Frost,Ossining,NY,20-12-2017,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1306,Jeanice Frost,Ossining,NY,20-12-2017,1,869.99,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Haro
1306,Jeanice Frost,Ossining,NY,20-12-2017,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1306,Jeanice Frost,Ossining,NY,20-12-2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1306,Jeanice Frost,Ossining,NY,20-12-2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1307,Elmo Sweeney,San Carlos,CA,22-12-2017,2,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
1307,Elmo Sweeney,San Carlos,CA,22-12-2017,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Sun Bicycles
1307,Elmo Sweeney,San Carlos,CA,22-12-2017,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
1308,Ilona Spears,Port Jefferson Station,NY,22-12-2017,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1308,Ilona Spears,Port Jefferson Station,NY,22-12-2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1308,Ilona Spears,Port Jefferson Station,NY,22-12-2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1308,Ilona Spears,Port Jefferson Station,NY,22-12-2017,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1308,Ilona Spears,Port Jefferson Station,NY,22-12-2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1309,Cassidy Clark,Astoria,NY,22-12-2017,1,346.99,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1309,Cassidy Clark,Astoria,NY,22-12-2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1310,Caridad Compton,San Lorenzo,CA,24-12-2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1310,Caridad Compton,San Lorenzo,CA,24-12-2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,3,Surly
1310,Caridad Compton,San Lorenzo,CA,24-12-2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1310,Caridad Compton,San Lorenzo,CA,24-12-2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1311,Nicolas Carlson,Saint Albans,NY,24-12-2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Haro
1311,Nicolas Carlson,Saint Albans,NY,24-12-2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1311,Nicolas Carlson,Saint Albans,NY,24-12-2017,2,1999.98,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1311,Nicolas Carlson,Saint Albans,NY,24-12-2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1312,Charise Burt,Fresno,CA,25-12-2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1312,Charise Burt,Fresno,CA,25-12-2017,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1312,Charise Burt,Fresno,CA,25-12-2017,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1313,Edith Davenport,Ontario,CA,25-12-2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1313,Edith Davenport,Ontario,CA,25-12-2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1313,Edith Davenport,Ontario,CA,25-12-2017,1,469.99,Surly Wednesday Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
1314,Shanita Wiley,Saint Albans,NY,25-12-2017,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
1314,Shanita Wiley,Saint Albans,NY,25-12-2017,2,1239.98,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1314,Shanita Wiley,Saint Albans,NY,25-12-2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Surly
1315,Porter Bass,San Angelo,TX,25-12-2017,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
1315,Porter Bass,San Angelo,TX,25-12-2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
1315,Porter Bass,San Angelo,TX,25-12-2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
1315,Porter Bass,San Angelo,TX,25-12-2017,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Haro
1315,Porter Bass,San Angelo,TX,25-12-2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
1316,Sylvester Chan,Rocklin,CA,26-12-2017,2,599.98,"Electra Girl's Hawaii 1 16 - 2017""",Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1316,Sylvester Chan,Rocklin,CA,26-12-2017,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Trek
1317,Georgeanna Webster,Oxnard,CA,27-12-2017,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1318,Abby Gamble,Amityville,NY,27-12-2017,2,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1318,Abby Gamble,Amityville,NY,27-12-2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Haro
1318,Abby Gamble,Amityville,NY,27-12-2017,1,470.99,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1318,Abby Gamble,Amityville,NY,27-12-2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1319,Kylee Dickson,Amityville,NY,27-12-2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1319,Kylee Dickson,Amityville,NY,27-12-2017,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1320,Jessika Bray,San Pablo,CA,28-12-2017,2,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1320,Jessika Bray,San Pablo,CA,28-12-2017,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Haro
1320,Jessika Bray,San Pablo,CA,28-12-2017,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1321,Carline Collier,Fresno,CA,30-12-2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1321,Carline Collier,Fresno,CA,30-12-2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,3,Surly
1321,Carline Collier,Fresno,CA,30-12-2017,1,469.99,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1322,Janetta Aguirre,Lancaster,NY,31-12-2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1322,Janetta Aguirre,Lancaster,NY,31-12-2017,2,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
1323,Queenie Vance,Ozone Park,NY,31-12-2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1323,Queenie Vance,Ozone Park,NY,31-12-2017,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1323,Queenie Vance,Ozone Park,NY,31-12-2017,2,1999.98,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1324,Mellie Puckett,Fresh Meadows,NY,01-01-2018,1,899.99,Electra Koa 3i Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1324,Mellie Puckett,Fresh Meadows,NY,01-01-2018,1,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1324,Mellie Puckett,Fresh Meadows,NY,01-01-2018,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1324,Mellie Puckett,Fresh Meadows,NY,01-01-2018,2,4999.98,Trek Fuel EX 7 29 - 2018,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1325,Jayne Kirkland,Rowlett,TX,01-01-2018,1,899.99,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
1325,Jayne Kirkland,Rowlett,TX,01-01-2018,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Surly
1325,Jayne Kirkland,Rowlett,TX,01-01-2018,1,2999.99,Trek Crockett 7 Disc - 2018,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,8,Trek
1325,Jayne Kirkland,Rowlett,TX,01-01-2018,1,2999.99,Trek Remedy 7 27.5 - 2018,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Trek
1326,Sheila Travis,Longview,TX,01-01-2018,2,5599.98,Trek Dual Sport+ - 2018,Electric Bikes,Rowlett Bikes,Layla Terrell,9,Trek
1326,Sheila Travis,Longview,TX,01-01-2018,2,399.98,Trek Precaliber 12 Boy's - 2018,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Trek
1327,Jenine Dawson,Endicott,NY,02-01-2018,2,1799.98,Electra Koa 3i Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1327,Jenine Dawson,Endicott,NY,02-01-2018,1,919.99,Trek Domane AL 3 Women's - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1327,Jenine Dawson,Endicott,NY,02-01-2018,2,3099.98,Trek Domane ALR 4 Disc Women's - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1327,Jenine Dawson,Endicott,NY,02-01-2018,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1328,Cher Alston,Wantagh,NY,02-01-2018,1,319.99,Electra Cruiser 7D Tall - 2016/2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1328,Cher Alston,Wantagh,NY,02-01-2018,1,749.99,Electra Townie Commute 8D - 2018,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1328,Cher Alston,Wantagh,NY,02-01-2018,1,749.99,Electra Townie Commute 8D - 2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1328,Cher Alston,Wantagh,NY,02-01-2018,1,599.99,Electra Townie Original 7D EQ - 2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1328,Cher Alston,Wantagh,NY,02-01-2018,2,1839.98,Trek X-Caliber 7 - 2018,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1329,Ayana Keith,Oxnard,CA,04-01-2018,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1329,Ayana Keith,Oxnard,CA,04-01-2018,2,639.98,Electra Heartchya 1 (20-inch) - Girl's - 2018,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1329,Ayana Keith,Oxnard,CA,04-01-2018,1,416.99,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1329,Ayana Keith,Oxnard,CA,04-01-2018,1,1099.99,Trek Domane ALR 3 - 2018,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1329,Ayana Keith,Oxnard,CA,04-01-2018,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1330,Rod Hatfield,Ronkonkoma,NY,04-01-2018,2,859.98,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1330,Rod Hatfield,Ronkonkoma,NY,04-01-2018,1,479.99,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1330,Rod Hatfield,Ronkonkoma,NY,04-01-2018,1,279.99,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1330,Rod Hatfield,Ronkonkoma,NY,04-01-2018,2,1359.98,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1330,Rod Hatfield,Ronkonkoma,NY,04-01-2018,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1331,Cicely Deleon,Massapequa Park,NY,05-01-2018,1,369.99,"Electra Superbolt 3i 20 - 2018""",Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1331,Cicely Deleon,Massapequa Park,NY,05-01-2018,1,799.99,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1331,Cicely Deleon,Massapequa Park,NY,05-01-2018,1,2599.99,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1331,Cicely Deleon,Massapequa Park,NY,05-01-2018,2,3599.98,Trek Domane ALR 5 Disc - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1332,Erma Salinas,Merrick,NY,06-01-2018,1,369.99,"Electra Treasure 3i 20 - 2018""",Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1332,Erma Salinas,Merrick,NY,06-01-2018,1,279.99,Electra Water Lily 1 (16-inch) - Girl's - 2018,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1332,Erma Salinas,Merrick,NY,06-01-2018,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
1332,Erma Salinas,Merrick,NY,06-01-2018,2,1839.98,Trek Domane AL 3 - 2018,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1333,Minerva Decker,Houston,TX,06-01-2018,2,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
1333,Minerva Decker,Houston,TX,06-01-2018,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
1333,Minerva Decker,Houston,TX,06-01-2018,2,1359.98,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
1333,Minerva Decker,Houston,TX,06-01-2018,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Sun Bicycles
1333,Minerva Decker,Houston,TX,06-01-2018,2,9999.98,Trek Super Commuter+ 8S - 2018,Electric Bikes,Rowlett Bikes,Kali Vargas,8,Trek
1334,Augustina Joyner,Mount Vernon,NY,07-01-2018,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1334,Augustina Joyner,Mount Vernon,NY,07-01-2018,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1334,Augustina Joyner,Mount Vernon,NY,07-01-2018,2,8999.98,Trek Emonda SLR 6 - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1334,Augustina Joyner,Mount Vernon,NY,07-01-2018,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1334,Augustina Joyner,Mount Vernon,NY,07-01-2018,2,9999.98,Trek Powerfly 7 FS - 2018,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1335,Delfina Gilliam,West Babylon,NY,07-01-2018,2,4499.98,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1336,Jana Thomas,San Jose,CA,09-01-2018,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
1336,Jana Thomas,San Jose,CA,09-01-2018,1,3999.99,Trek Boone 7 Disc - 2018,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Trek
1336,Jana Thomas,San Jose,CA,09-01-2018,1,2799.99,Trek Conduit+ - 2018,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1336,Jana Thomas,San Jose,CA,09-01-2018,1,6499.99,Trek Domane SL Frameset Women's - 2018,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1336,Jana Thomas,San Jose,CA,09-01-2018,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1337,Ruth Horton,Hollis,NY,09-01-2018,1,4999.99,Trek Domane SL 7 Women's - 2018,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1338,Hae Ramirez,Baldwinsville,NY,10-01-2018,2,12999.98,Trek Emonda SLR 8 - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1339,Mellisa Kim,Los Angeles,CA,11-01-2018,1,3199.99,Trek Domane SLR Frameset - 2018,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1340,Raeann Duncan,Anaheim,CA,12-01-2018,2,1699.98,Electra Relic 3i - 2018,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1340,Raeann Duncan,Anaheim,CA,12-01-2018,1,2599.99,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1340,Raeann Duncan,Anaheim,CA,12-01-2018,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Haro
1341,Todd Waters,Bay Shore,NY,12-01-2018,2,1799.98,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1341,Todd Waters,Bay Shore,NY,12-01-2018,2,1499.98,Electra Queen of Hearts 3i - 2018,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1341,Todd Waters,Bay Shore,NY,12-01-2018,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1341,Todd Waters,Bay Shore,NY,12-01-2018,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1342,Vivian Deleon,Jamaica,NY,12-01-2018,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1342,Vivian Deleon,Jamaica,NY,12-01-2018,1,209.99,Trek Precaliber 16 Boy's - 2018,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
1343,Deanne Parsons,Lindenhurst,NY,13-01-2018,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1343,Deanne Parsons,Lindenhurst,NY,13-01-2018,1,559.99,Electra Townie Original 21D Ladies' - 2018,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1343,Deanne Parsons,Lindenhurst,NY,13-01-2018,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1343,Deanne Parsons,Lindenhurst,NY,13-01-2018,1,3299.99,Trek Boone 5 Disc - 2018,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1343,Deanne Parsons,Lindenhurst,NY,13-01-2018,2,6999.98,Trek Domane SL 6 Disc - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1344,Alishia Elliott,Mount Vernon,NY,13-01-2018,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1344,Alishia Elliott,Mount Vernon,NY,13-01-2018,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1344,Alishia Elliott,Mount Vernon,NY,13-01-2018,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1344,Alishia Elliott,Mount Vernon,NY,13-01-2018,1,4999.99,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1345,Ashanti Hammond,Nanuet,NY,14-01-2018,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Ritchey
1345,Ashanti Hammond,Nanuet,NY,14-01-2018,2,3098,Surly Straggler 650b - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1345,Ashanti Hammond,Nanuet,NY,14-01-2018,2,6399.98,Trek Domane ALR Disc Frameset - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1345,Ashanti Hammond,Nanuet,NY,14-01-2018,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1346,Sarita Parks,Forney,TX,14-01-2018,1,749.99,Electra White Water 3i - 2018,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
1346,Sarita Parks,Forney,TX,14-01-2018,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Pure Cycles
1346,Sarita Parks,Forney,TX,14-01-2018,2,179.98,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Strider
1346,Sarita Parks,Forney,TX,14-01-2018,1,4499.99,Trek Emonda SL 7 - 2018,Road Bikes,Rowlett Bikes,Kali Vargas,8,Trek
1346,Sarita Parks,Forney,TX,14-01-2018,2,2999.98,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Trek
1347,Muriel Juarez,Palos Verdes Peninsula,CA,15-01-2018,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
1347,Muriel Juarez,Palos Verdes Peninsula,CA,15-01-2018,2,10599.98,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1348,Brigid Sharp,Santa Clara,CA,15-01-2018,1,1799.99,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1348,Brigid Sharp,Santa Clara,CA,15-01-2018,1,5499.99,Trek Domane SL 8 Disc - 2018,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1348,Brigid Sharp,Santa Clara,CA,15-01-2018,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1348,Brigid Sharp,Santa Clara,CA,15-01-2018,1,4999.99,Trek Powerfly 7 FS - 2018,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1349,Bess Mcbride,Garden City,NY,15-01-2018,2,3098,Surly Straggler - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1349,Bess Mcbride,Garden City,NY,15-01-2018,1,3499.99,Trek Domane SL 6 Disc - 2018,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1349,Bess Mcbride,Garden City,NY,15-01-2018,2,4499.98,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1349,Bess Mcbride,Garden City,NY,15-01-2018,2,9999.98,Trek Super Commuter+ 8S - 2018,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1350,Kara Higgins,Ossining,NY,15-01-2018,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1350,Kara Higgins,Ossining,NY,15-01-2018,1,749.99,Electra Townie Balloon 3i EQ - 2017/2018,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1350,Kara Higgins,Ossining,NY,15-01-2018,1,2599.99,Electra Townie Go! 8i - 2017/2018,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
